"","ds","y","yhat","yhat_lower","yhat_upper","cutoff"
"293",2017-12-06,13.1,12.43408958377,11.6044944640964,13.2311457299276,2017-11-27 00:00:00
"294",2017-12-07,13.15,12.3246051883816,11.5184193205312,13.1695739414223,2017-11-27 00:00:00
"295",2017-12-08,13.73,12.1755118099382,11.3887289635271,13.037512247712,2017-11-27 00:00:00
"296",2017-12-11,13.35,11.8590666464237,11.0390795606712,12.6773468000835,2017-11-27 00:00:00
"297",2017-12-12,14.69,11.82173309261,11.0339127421888,12.6154948457629,2017-11-27 00:00:00
"298",2017-12-13,13.33,11.59629241396,10.8502520108309,12.4304393854308,2017-11-27 00:00:00
"299",2017-12-14,13.96,11.5378107584206,10.702131887464,12.318056229729,2017-11-27 00:00:00
"300",2017-12-15,13.7,11.4526175371836,10.6655704156468,12.3050398622104,2017-11-27 00:00:00
"301",2017-12-18,13.34,11.399529025059,10.5918157226985,12.2394854823843,2017-11-27 00:00:00
"302",2017-12-19,13.31,11.4710262854261,10.6702569677195,12.2897542244031,2017-11-27 00:00:00
"303",2017-12-20,13.08,11.363093626888,10.616813760623,12.150562847125,2017-11-27 00:00:00
"304",2017-12-21,13.02,11.4294651989055,10.6491171886783,12.209203721898,2017-11-27 00:00:00
"305",2017-12-22,13.2,11.4750126279531,10.6617435708323,12.2502334024071,2017-11-27 00:00:00
"306",2017-12-25,13.2,11.8334219855177,11.0455171984569,12.6283052829843,2017-11-27 00:00:00
"307",2017-12-26,14.17,12.0428202168345,11.2555608815596,12.8205256761849,2017-11-27 00:00:00
"308",2017-12-27,12.8,12.0702190812124,11.1799336366571,12.8395259270557,2017-11-27 00:00:00
"309",2017-12-28,12.9,12.2675839591635,11.4603435990752,13.0755649931714,2017-11-27 00:00:00
"310",2017-12-29,12.91,12.4380459284461,11.6576746163857,13.2698557451214,2017-11-27 00:00:00
"311",2017-12-15,13.7,13.437368085709,12.5935730214966,14.2899930654001,2017-12-14 12:00:00
"312",2017-12-18,13.34,13.3786078088061,12.5430770618234,14.1727529582898,2017-12-14 12:00:00
"313",2017-12-19,13.31,13.4872421859094,12.6659276084333,14.3127319246242,2017-12-14 12:00:00
"314",2017-12-20,13.08,13.3098713390878,12.4741084270348,14.1485480909529,2017-12-14 12:00:00
"315",2017-12-21,13.02,13.3532708164164,12.5098344094895,14.1002122108873,2017-12-14 12:00:00
"316",2017-12-22,13.2,13.3556616799917,12.594479432372,14.1780723971905,2017-12-14 12:00:00
"317",2017-12-25,13.2,13.5004755785108,12.6886347015718,14.3328371214307,2017-12-14 12:00:00
"318",2017-12-26,14.17,13.6889331597759,12.9553517819841,14.5344888541951,2017-12-14 12:00:00
"319",2017-12-27,12.8,13.595873515187,12.8131596378431,14.3769131812805,2017-12-14 12:00:00
"320",2017-12-28,12.9,13.7269624751791,12.9339880964238,14.533964284633,2017-12-14 12:00:00
"321",2017-12-29,12.91,13.8191838569997,13.0034076940015,14.5788564210227,2017-12-14 12:00:00
"322",2018-01-02,12.91,14.5048937944874,13.6918694513486,15.2996225154773,2017-12-14 12:00:00
"323",2018-01-03,12.93,14.4905553564189,13.6762559662704,15.3644529718204,2017-12-14 12:00:00
"324",2018-01-04,12.93,14.6934456626405,13.8970187858735,15.4321980382764,2017-12-14 12:00:00
"325",2018-01-05,12.93,14.8489967485653,14.0247075809047,15.6126609897417,2017-12-14 12:00:00
