"","ds","y","yhat","yhat_lower","yhat_upper","cutoff"
"318",2018-06-08,15.51,14.1168818706366,13.2400205200986,14.9574297629941,2018-05-21
"319",2018-06-11,14.98,13.9999587489033,13.2210989929746,14.8182748473023,2018-05-21
"320",2018-06-12,15.13,14.0786696985267,13.2703373697817,14.8867146080307,2018-05-21
"321",2018-06-13,14.77,13.919435371684,13.1199194036203,14.7708377364095,2018-05-21
"322",2018-06-14,15.02,13.9567732401233,13.095732203132,14.8335627070844,2018-05-21
"323",2018-06-15,14.88,13.9728344441796,13.1562560010196,14.852333010339,2018-05-21
"324",2018-06-16,14.63,13.2978609175719,12.4476036773495,14.1415042934084,2018-05-21
"325",2018-06-17,14.63,13.3172982789088,12.4487245056402,14.2145308815362,2018-05-21
"326",2018-06-18,14.88,14.0332371257975,13.2283690493371,14.9269602122947,2018-05-21
"327",2018-06-19,14.52,14.1577755061074,13.2849091574615,14.9894387170394,2018-05-21
"328",2018-06-20,14.46,14.0357408940803,13.1101113927196,14.8847203188223,2018-05-21
"329",2018-06-21,14.61,14.1008108598689,13.1812428660048,14.9325841078932,2018-05-21
"330",2018-06-22,14.61,14.1345603539041,13.2594862198896,14.9225053089155,2018-05-21
"331",2018-06-25,14.35,14.1861510768445,13.3568401860539,14.9946772860888,2018-05-21
"332",2018-06-26,14.37,14.2879685645956,13.4318752711899,15.0924926886417,2018-05-21
"333",2018-06-27,14.37,14.1343981960272,13.2728708131562,14.9611291862861,2018-05-21
"334",2018-06-28,14,14.1601182235862,13.3135181016043,15.0241110153424,2018-05-21
"335",2018-06-29,14,14.1479035266526,13.2990046518517,14.9755269590027,2018-05-21
"336",2018-07-02,14.5,14.036180691429,13.2366905313011,14.9019003672609,2018-05-21
"337",2018-07-03,14.12,14.0803244934987,13.2388581233524,14.9171017693986,2018-05-21
"338",2018-07-04,14.12,13.8701776822324,13.0517597905095,14.641308218762,2018-05-21
"339",2018-07-05,14.44,13.8420166293517,13.0405367539692,14.7248820526121,2018-05-21
"340",2018-07-06,13,13.7801361275771,12.9211177728375,14.6339252685569,2018-05-21
"341",2018-07-09,13,13.5579576676001,12.7414875290123,14.4053619166894,2018-05-21
"342",2018-07-10,12.09,13.5816755765041,12.7374848729133,14.4464704294229,2018-05-21
"343",2018-07-11,13.3,13.3605484744061,12.4899925983254,14.2091494055198,2018-05-21
"344",2018-07-12,13.3,13.3312515775565,12.4626255962973,14.2353026386376,2018-05-21
"345",2018-07-13,14.2,13.2782318603306,12.4159278500313,14.0843597816702,2018-05-21
"346",2018-07-16,14.93,13.1404700820945,12.3704184498181,13.9563413277012,2018-05-21
"347",2018-07-17,14.33,13.2097367727513,12.3787799387075,14.0347506130046,2018-05-21
"348",2018-07-18,13.87,13.0414144935365,12.2264593591624,13.9009117895724,2018-05-21
"349",2018-07-19,13.8,13.0710515735459,12.229745099421,13.8994426222875,2018-05-21
"350",2018-07-20,13.26,13.0818384521466,12.2155438453115,13.8940223998962,2018-05-21
